"iso3c","year","gdp_cap","unemp_nat","unemp_ilo","fertility","fem_labour","pop","pop65","pop_dens"
"IDN",2012,3421.28314594111,4.47,4.47,2.455,38.1055595268994,248451714,5.11756686476095,137.147178414304
"IDN",2013,3563.31526024321,4.34,4.34,2.436,37.9000099458751,251805314,5.19208238927228,138.998390346495
"IDN",2014,3692.98687894057,4.05,4.05,2.413,37.9205123242301,255128076,5.2785821188884,140.832579475262
"IDN",2015,3824.27487043545,4.51,4.51,2.389,38.0616512623905,258383257,5.38343514023989,142.629463393631
"IDN",2016,3968.02314194935,4.3,4.3,2.362,38.3440746381945,261556386,5.52433626155731,139.309581421014
"IDN",2017,4120.44273832973,3.88,3.88,2.336,38.796021582504,264650969,5.68194834038824,140.957811345717
"IDN",2018,4284.75877822761,4.4,4.4,2.311,39.2350474012696,267670549,5.85716561272863,142.566093339135
"IDN",2019,4450.64082092528,3.62,3.62,2.288,39.5230442794957,270625567,6.05030268241321,NA
"IDN",2020,4312.35308223753,4.28,4.11,NA,NA,273523621,6.26251338481323,NA
"IMN",1986,21616.2378688834,7.7,NA,NA,NA,65200,NA,114.385964912281
"IMN",1987,23299.472182139,5.8,NA,NA,NA,66476,NA,116.624561403509
"IMN",1988,25499.0707254221,3.3,NA,NA,NA,67927,NA,119.170175438596
"IMN",1989,26719.0221168596,2,NA,NA,NA,69263,NA,121.514035087719
"IMN",1990,27430.2264991889,2.1,NA,NA,NA,70292,NA,123.319298245614
"IMN",1991,27620.5695619501,4.1,NA,NA,NA,70928,NA,124.435087719298
"IMN",1992,27711.0434836172,4.3,NA,NA,NA,71262,NA,125.021052631579
"IMN",1993,28364.2627133805,4.9,NA,NA,NA,71431,NA,125.317543859649
"IMN",1994,29403.7450847432,4.7,NA,1.8,NA,71662,NA,125.722807017544
"IMN",1995,30467.8549791697,4.4,NA,NA,NA,72133,NA,126.549122807018
"IMN",1996,32475.7659972193,3.54,NA,NA,NA,72884,NA,127.866666666667
"IMN",1997,34806.8743212029,NA,NA,NA,NA,73851,NA,129.563157894737
"IMN",1998,38933.7990134971,NA,NA,NA,NA,74936,NA,131.466666666667
"IMN",1999,43650.2775034731,0.8,NA,NA,NA,75996,NA,133.326315789474
"IMN",2000,45398.6197874325,0.6,NA,NA,NA,76942,NA,134.985964912281
"IMN",2001,47379.0757904045,1.6,NA,NA,NA,77707,NA,136.328070175439
"IMN",2002,49924.0314898068,0.5,NA,1.65,NA,78318,NA,137.4
"IMN",2003,52543.7676401241,0.8,NA,NA,NA,78878,NA,138.382456140351
"IMN",2004,54833.2250816728,1,NA,NA,NA,79515,NA,139.5
"IMN",2005,57505.7306746292,1.4,NA,NA,NA,80293,NA,140.864912280702
"IMN",2006,61179.3396080019,2.42,NA,NA,NA,81283,NA,142.601754385965
"IMN",2007,64871.5298933449,1.4,NA,NA,NA,82406,NA,144.571929824561
"IMN",2008,67146.5929140845,1.4,NA,NA,NA,83515,NA,146.517543859649
"IMN",2009,67854.68451053,NA,NA,NA,NA,84379,NA,148.033333333333
"IMN",2010,69767.343364103,NA,NA,NA,NA,84856,NA,148.870175438597
"IMN",2011,71135.0258065486,3.3,NA,NA,NA,84889,NA,148.928070175439
"IMN",2012,76651.1051346111,NA,NA,NA,NA,84534,NA,148.305263157895
"IMN",2013,80347.5898347077,2.6,NA,NA,NA,83985,NA,147.342105263158
"IMN",2014,84992.7149928894,1.98,NA,NA,NA,83488,NA,146.470175438596
"IMN",2015,84925.2214161375,NA,NA,NA,NA,83232,NA,146.021052631579
"IMN",2016,90759.6990181028,2.67,NA,NA,NA,83296,NA,146.133333333333
"IMN",2017,92984.699642286,NA,NA,NA,NA,83610,NA,146.684210526316
"IMN",2018,94519.4160428284,NA,NA,NA,NA,84073,NA,147.49649122807
"IMN",2019,NA,NA,NA,NA,NA,84589,NA,NA
"IMN",2020,NA,NA,NA,NA,NA,85032,NA,NA
"IND",1986,496.639438889373,NA,NA,4.399,NA,801975250,3.73683704381279,269.735620663328
"IND",1987,505.179088686381,NA,NA,4.311,NA,819682095,3.7611678874989,275.691124684262
"IND",1988,542.054228855513,NA,NA,4.222,NA,837468938,3.78002059133107,281.673535159206
"IND",1989,562.29657390494,NA,NA,4.132,NA,855334675,3.79398039558967,287.682480769813
"IND",1990,581.218261629888,NA,NA,4.045,25.0051367204045,873277799,3.80442512979129,293.717454653083
"IND",1991,575.501551725481,NA,5.55,3.959,25.0560794018126,891273202,3.86038945775156,299.770012007305
"IND",1992,595.013461036284,NA,5.61,3.877,25.1301215755924,909307018,3.90996741193076,305.835489154746
"IND",1993,611.11885279435,NA,5.72,3.799,25.2299823066151,927403866,3.95425936657197,311.922166427305
"IND",1994,639.268756032631,2.15,5.75,3.723,25.3661010322222,945601828,3.99494361808189,318.042852289965
"IND",1995,674.619559743657,NA,5.75,3.651,25.3996689041628,963922586,4.03361882832027,324.204839246735
"IND",1996,711.928830038232,NA,5.75,3.582,25.428700408188,982365248,4.108399323733,330.407827283154
"IND",1997,727.043182260487,NA,5.74,3.514,25.4641241590359,1000900028,4.17733827023664,336.641798203277
"IND",1998,757.934108971003,NA,5.74,3.446,25.4985116743261,1019483586,4.24203153498359,342.89217507122
"IND",1999,810.217284758088,NA,5.78,3.379,25.5372610667213,1038058154,4.30428456649976,349.139528250801
"IND",2000,826.592493894691,2.73,5.75,3.311,25.5640646363919,1056575548,4.36553666641778,355.367651579617
"IND",2001,851.616562164671,NA,5.73,3.244,25.7368727004289,1075000094,4.45055350856089,361.564546497197
"IND",2002,869.201389011861,NA,5.77,3.176,25.9099139119922,1093317187,4.53230649792702,367.725300771226
"IND",2003,922.167958383566,NA,5.77,3.109,26.0864877445967,1111523146,4.60891815672351,373.848676337536
"IND",2004,979.283839030941,NA,5.72,3.041,26.2609946271996,1129623466,4.67753902588935,379.936521379394
"IND",2005,1040.31231563816,2.42,5.65,2.972,26.4272952565779,1147609924,4.73792320201845,385.986070180513
"IND",2006,1106.9264701603,NA,5.52,2.899,25.7427509698065,1165486291,4.81627278102407,391.998591075579
"IND",2007,1173.87531078489,NA,5.41,2.823,25.0610008044338,1183209471,4.88711740130492,397.959589195443
"IND",2008,1192.51173531333,NA,5.36,2.743,24.3762267041032,1200669762,4.953006291451,403.832167469957
"IND",2009,1268.24920826465,NA,5.61,2.661,23.7039679408326,1217726217,5.01676027398326,409.568919914301
"IND",2010,1357.5637268318,2.44,5.65,2.581,23.0325374212125,1234281163,5.08152968095592,415.136995281163
"IND",2011,1410.42679733619,NA,5.65,2.506,22.1179774737095,1250287939,5.17415315105538,420.520699652562
"IND",2012,1469.180566354,2.69,5.66,2.439,21.226767224382,1265780243,5.26568850777776,425.731366982938
"IND",2013,1544.62408306965,NA,5.67,2.381,21.018796083835,1280842119,5.36398293427459,430.797264554233
"IND",2014,1640.18502476571,NA,5.6,2.333,20.8254758243353,1295600768,5.478595608617,435.761175034223
"IND",2015,1751.6644491064,NA,5.56,2.295,20.6521225457954,1310152392,5.61463565853567,440.655454915428
"IND",2016,1875.72131188437,NA,5.51,2.266,20.4900674784396,1324517250,5.79330515007887,445.486918091343
"IND",2017,1981.99557637737,NA,5.41,2.243,20.3433928429162,1338676779,5.98311331737929,450.24932109956
"IND",2018,2089.67893111751,5.33,5.33,2.222,20.2092081358004,1352642283,6.17995564947149,454.946465917079
"IND",2019,2152.21600868262,5.27,5.27,2.202,20.3170915103221,1366417756,6.3779241556898,NA
"IND",2020,1961.29871122172,NA,7.11,NA,NA,1380004385,6.57388867644794,NA
"IRL",1986,19075.6270543229,18.03,NA,2.44,NA,3539690,10.831009474972,51.3817680359994
"IRL",1987,19963.0710766633,18.07,NA,2.32,NA,3540057,10.9334984532804,51.3870953694295
"IRL",1988,21094.6535458636,17.44,NA,2.17,NA,3524949,11.0352672196937,51.167789229206
"IRL",1989,22409.7026066085,16.1,NA,2.08,NA,3511009,11.1090152240236,50.9654376542314
"IRL",1990,24286.5165248113,14.09,NA,2.11,34.7043761053417,3513974,11.1398977750624,51.0084772826245
"IRL",1991,24613.2429131382,15.78,15.78,2.08,35.1067368890848,3534235,11.1322422826214,51.3025838292931
"IRL",1992,25263.182198632,15.03,15.03,1.99,35.8972801493143,3558430,11.0794982113986,51.6537959065176
"IRL",1993,25814.0686138151,15.59,15.59,1.9,37.0016017717832,3576261,11.0015390770218,51.9126288285673
"IRL",1994,27192.4809498682,14.57,14.57,1.85,37.4887544982007,3590386,10.9235037187016,52.1176658440993
"IRL",1995,29659.8642505472,11.98,11.98,1.84,37.8724073154071,3608841,10.8581793927152,52.3855566845696
"IRL",1996,31595.0683509413,11.72,11.72,1.88,38.6517082340186,3637510,10.7678910698602,52.8017128755988
"IRL",1997,34725.0809574063,10.2,10.2,1.93,39.1306517707649,3674171,10.6858050295035,53.3338800987081
"IRL",1998,37363.8962344517,7.7,7.7,1.94,39.7645399744543,3712696,10.616329055195,53.8931049499202
"IRL",1999,40826.6654412159,5.8,5.8,1.9,40.3863208238708,3754786,10.5614197951048,54.5040789664683
"IRL",2000,44078.452708246,4.32,4.32,1.89,40.6516416800229,3805174,10.5235834181623,55.2355058789374
"IRL",2001,45685.8937589846,3.68,3.68,1.94,40.7824900988801,3866243,10.4939690207158,56.1219770648861
"IRL",2002,47572.781817666,4.22,4.22,1.97,41.4767311969009,3931947,10.4814280867083,57.075729423719
"IRL",2003,48208.5549718085,4.48,4.48,1.96,41.6452376492226,3996521,10.483091277654,58.0130788213093
"IRL",2004,50545.6822644186,4.49,4.49,1.93,41.5791410197587,4070262,10.4942917057857,59.0834954274931
"IRL",2005,52293.5588552563,4.34,4.34,1.86,42.2567232514596,4159914,10.513271079582,60.3848744375091
"IRL",2006,53443.5091765518,4.41,4.42,1.91,42.4356486110294,4273591,10.5839730933246,62.0349978226158
"IRL",2007,54682.0947397139,4.98,4.98,2.01,43.2422330307731,4398942,10.6530923607301,63.8545797648425
"IRL",2008,51200.5248899963,6.77,6.77,2.06,43.5976099163011,4489544,10.7345049856518,65.1697488750181
"IRL",2009,48111.1168019935,12.61,12.61,2.06,44.3253582219498,4535375,10.849432738483,65.8350268544056
"IRL",2010,48698.1653176731,14.53,14.53,2.05,44.7971953488597,4560155,11.0098958769046,66.1947307301495
"IRL",2011,48777.7149437809,15.35,15.35,2.03,45.0736764733297,4580084,11.3134637521904,66.4840179997097
"IRL",2012,48633.5376809672,15.45,15.45,1.98,45.2023620374243,4599533,11.6553368583555,66.7663376397155
"IRL",2013,48971.6566127488,13.73,13.74,1.93,45.4223180713013,4623816,12.0257909244268,67.1188271156917
"IRL",2014,52815.5290959085,11.86,11.86,1.89,45.3082041045661,4657740,12.4074206954027,67.6112643344462
"IRL",2015,65490.859357238,9.91,9.91,1.85,45.1912497459581,4701957,12.7910713230197,68.2531136594571
"IRL",2016,66046.8072429164,8.37,8.37,1.81,45.501699775646,4755335,13.1475948932009,69.027943097692
"IRL",2017,71296.0873363238,6.71,6.71,1.77,45.6728158466694,4807388,13.5066550900967,69.7835389751778
"IRL",2018,76415.3646204057,5.74,5.74,1.75,45.7996544146806,4867316,13.8658017012923,70.6534475250399
"IRL",2019,79572.3054290584,4.95,4.95,1.7,45.8077133925,4934340,14.2228307453464,NA
"IRL",2020,81297.0669473559,5.62,5.92,NA,NA,4994724,14.5779505227647,NA
"IRN",1986,4112.06447087083,14.2,NA,6.024,NA,49260263,2.93753046954385,30.2440279721997
"IRN",1987,3980.77786733802,NA,NA,5.748,NA,51193782,3.02082780287653,31.4311390260075
"IRN",1988,3630.11350880927,NA,NA,5.427,NA,53077312,3.11298915979413,32.5875586335617
"IRN",1989,3726.42149658585,NA,NA,5.07,NA,54822005,3.20346923478881,33.6587373216435
"IRN",1990,4125.87339072328,NA,NA,4.691,10.4078275345814,56366212,3.2907140104861,34.6068248237923
"IRN",1991,4531.80297522653,11.1,11.1,4.304,10.5857954046707,57679025,3.39083175352763,35.4128447407844
"IRN",1992,4574.17894704874,NA,10.72,3.923,10.8300546521692,58780376,3.4907010622764,36.0890346030109
"IRN",1993,4548.22145173975,NA,10.39,3.562,11.1045486765266,59723761,3.59251302379401,36.6682390284634
"IRN",1994,4417.06876493936,NA,9.98,3.231,11.4151534949752,60590608,3.69810083126076,37.2004518775019
"IRN",1995,4455.30567139381,NA,9.53,2.941,11.7517345028241,61442658,3.80778248807701,37.7235799012746
"IRN",1996,4622.7321490555,9.1,9.1,2.696,12.1331956666705,62294919,3.93229175027434,38.2468374714507
"IRN",1997,4583.85627792963,NA,9.66,2.489,12.910652878974,63136309,4.0511758114728,38.7634206390137
"IRN",1998,4622.34784390186,NA,10.24,2.317,13.7277039537163,63971836,4.16576757309263,39.2764041356615
"IRN",1999,4605.8551475968,NA,10.89,2.177,14.5704149205697,64800875,4.27601909109876,39.7854042338957
"IRN",2000,4812.32148411806,NA,11.48,2.067,15.4361145542929,65623397,4.38051027678311,40.2904031287605
"IRN",2001,4793.09453091371,NA,12.09,1.983,16.3052313674741,66449111,4.4749702599487,40.7973617967042
"IRN",2002,5078.50534898666,12.8,12.8,1.922,17.2130096579319,67284801,4.5633132334978,41.3104453694835
"IRN",2003,5453.01710148384,NA,11.54,1.878,18.1438895467661,68122947,4.64356513807434,41.8250368378398
"IRN",2004,5623.69375781546,10.3,10.3,1.846,19.1201411765315,68951279,4.71064344692885,42.3336028635281
"IRN",2005,5735.61123294935,12.1,12.1,1.825,20.1399303012692,69762345,4.76286298108634,42.8315681868415
"IRN",2006,5954.74180197801,11.2,11.2,1.812,19.6387996210983,70554756,4.83124880589205,43.3180800117881
"IRN",2007,6369.82184146881,10.6,10.6,1.807,19.1927388140502,71336476,4.89761654188828,43.7980279476412
"IRN",2008,6316.37127504652,10.48,10.48,1.811,17.664569901902,72120608,4.96787991403954,44.2794567646553
"IRN",2009,6309.64195463803,11.97,11.97,1.821,18.4645679614473,72924833,5.04987210324515,44.7732219602643
"IRN",2010,6599.66093791004,13.52,13.52,1.839,18.2125930856591,73762519,5.14765907059112,45.2875310051819
"IRN",2011,6695.08201419818,12.4499998092651,12.45,1.866,17.6529288804,74634959,5.25486200789263,45.8231777548565
"IRN",2012,6122.43054988181,12.6300001144409,12.63,1.901,17.087641144709,75539881,5.37078971718752,46.3787672830865
"IRN",2013,6035.2806227609,10.44,10.44,1.945,16.5504360608092,76481963,5.49821022502287,46.9571717134507
"IRN",2014,6232.93413021064,10.57,10.57,1.993,16.0395215766892,77465769,5.64236178120995,47.5611931776321
"IRN",2015,6070.18782506826,11.06,11.06,2.041,17.2736821456974,78492208,5.80769188383842,48.191389768904
"IRN",2016,6790.64113963652,12.66,12.43,2.083,18.8133915882763,79563991,5.91456896410762,48.8494259436627
"IRN",2017,6948.71035097883,12.23,12.1,2.116,19.7969494090817,80673888,6.03870523995975,49.5308627422088
"IRN",2018,6440.07097053337,12.19,12.06,2.137,19.5909527475949,81800204,6.18457380562499,50.2223802156242
"IRN",2019,5922.52843110696,10.74,11.14,2.146,19.3964252047294,82913893,6.35852205539563,NA
"IRN",2020,5943.59733025937,NA,10.96,NA,NA,83992953,6.56435458647845,NA
"IRQ",1986,2680.64676713736,NA,NA,6.164,NA,15909764,4.00603101416602,36.3759837208771
"IRQ",1987,2867.49153879543,NA,NA,6.105,NA,16257072,3.97470761951569,37.1700665340558
"IRQ",1988,2805.63730768929,NA,NA,6.039,NA,16612319,3.93152745293524,37.9823010265908
"IRQ",1989,2656.94643935074,NA,NA,5.965,NA,16994942,3.88169472480881,38.8571278322702
"IRQ",1990,4091.02857461351,NA,NA,5.882,9.62649123244958,17419113,3.82820296303262,39.8269497222032
"IRQ",1991,1432.17218032312,NA,8.81,5.793,9.72097218509744,17889457,3.78262416990922,40.9023412671194
"IRQ",1992,1845.98392541232,NA,8.88,5.7,9.85797249686122,18402740,3.73561884880801,42.0759082698859
"IRQ",1993,2335.04437818014,NA,9,5.607,9.92598022352264,18955087,3.68860915158122,43.3387909550266
"IRQ",1994,2352.53616254706,NA,9.04,5.513,9.95270712909651,19539348,3.6428098390222,44.674641607792
"IRQ",1995,2329.68071746366,NA,9.04,5.419,10.0474066966453,20149342,3.59945324258296,46.0693280289
"IRQ",1996,2507.56273218571,NA,9.04,5.325,10.1406480171433,20783073,3.57363417816028,47.5182865765828
"IRQ",1997,2947.02521211096,NA,9.03,5.23,10.247271624032,21439579,3.54711338947313,49.0193177401285
"IRQ",1998,3853.00984679149,NA,9.03,5.133,10.6404690316549,22114330,3.52112956290231,50.5620641562064
"IRQ",1999,4393.81358514157,NA,9.07,5.036,11.0425860221923,22802061,3.49717025616628,52.1344879621373
"IRQ",2000,4985.25549664172,NA,9.04,4.94,11.4586725311719,23497589,3.47627639180792,53.7247387795231
"IRQ",2001,4924.15863141592,NA,9.02,4.847,11.8808280619479,24208178,3.45705046806493,55.3494249719917
"IRQ",2002,4389.22960612861,NA,9.07,4.758,12.3146284417189,24931922,3.4358285858381,57.0041886732058
"IRQ",2003,2702.96547138033,NA,9.06,4.676,12.7514234230776,25644503,3.41451396652358,58.6334293618675
"IRQ",2004,4040.4003641086,NA,9.01,4.6,13.2003369925821,26313838,3.39550239687574,60.1637926698219
"IRQ",2005,4015.11207918525,NA,8.93,4.534,13.6617103749016,26922279,3.38027412533053,61.5549283215584
"IRQ",2006,4160.55348098309,NA,8.78,4.48,14.1510735022463,27448124,3.39224276311197,62.7572170016233
"IRQ",2007,4168.667940223,8.65,8.65,4.437,14.6688583298339,27911242,3.40496419221384,63.816087065871
"IRQ",2008,4436.25316383317,NA,8.4,4.403,14.5354127756454,28385739,3.41069070370742,64.900974003704
"IRQ",2009,4493.18490174057,NA,8.49,4.374,14.4169514630348,28973157,3.39703343390687,66.7092397310739
"IRQ",2010,4657.28026921588,NA,8.34,4.343,14.3013471723413,29741977,3.35874455685123,68.4794091913796
"IRQ",2011,4848.4416096796,NA,8.15,4.301,14.1874445285859,30725305,3.2982135243594,70.7434725547983
"IRQ",2012,5322.38513963386,7.96,7.97,4.243,14.0916976144808,31890012,3.219362326341,73.4251519616872
"IRQ",2013,5509.50430985891,NA,9.27,4.168,14.7865977959393,33157061,3.14443534632906,76.3762323554343
"IRQ",2014,5319.05003636718,10.59,10.59,4.076,15.5231295585985,34411949,3.10174799446855,79.266826834482
"IRQ",2015,5388.56703003278,NA,10.72,3.972,16.0139356319267,35572269,3.1036289765219,81.9395869421
"IRQ",2016,5957.60495985537,10.82,10.82,3.864,16.5451264019772,36610632,3.15092074892343,84.3314229904544
"IRQ",2017,5706.28039391963,13.02,13.02,3.762,13.2084742318853,37552789,3.23133991061807,86.5016515866288
"IRQ",2018,5507.82021304241,NA,12.87,3.672,13.2671210280562,38433604,3.32359966279505,88.5305808425165
"IRQ",2019,5624.42350491493,NA,12.76,3.597,13.3848396186775,39309789,3.39853313359679,NA
"IRQ",2020,4927.04830769522,NA,13.74,NA,NA,40222503,3.44273041454691,NA
"ISL",1986,NA,NA,NA,1.92,NA,243180,10.2492111111566,2.42573566084788
"ISL",1987,NA,NA,NA,2.06,NA,245859,10.3470468233923,2.45245885286783
"ISL",1988,NA,NA,NA,2.26,NA,249740,10.4514005669533,2.49117206982544
"ISL",1989,NA,NA,NA,2.19,NA,252852,10.5584894597346,2.5222144638404
"ISL",1990,NA,NA,NA,2.3,45.6674736782839,254826,10.666436640096,2.54190523690773
"ISL",1991,NA,2.55,2.55,2.18,45.4958301796391,257797,10.7909201006117,2.57154114713217
"ISL",1992,NA,4.31,4.31,2.21,45.8083022135628,261057,10.9048206618464,2.60405985037406
"ISL",1993,NA,5.26,5.26,2.22,46.4926634660897,263725,11.0174524853801,2.63067331670823
"ISL",1994,NA,5.33,5.33,2.14,46.7605728051392,266021,11.1315616773152,2.65357605985037
"ISL",1995,30672.1734986091,5.2,5.2,2.08,46.6626694775932,267468,11.2487809617044,2.66800997506234
"ISL",1996,31900.3098293337,3.6,3.6,2.12,46.2841640263618,268916,11.3170460855081,2.68245386533666
"ISL",1997,33466.1644817552,3.72,3.72,2.04,46.1694138776998,271128,11.4011638779798,2.7045187032419
"ISL",1998,35547.4989174974,3.07,3.07,2.05,46.3775869882673,274047,11.493083807974,2.73363591022444
"ISL",1999,36537.3078667847,2.18,2.18,1.99,46.9986099595181,277381,11.5672796631518,2.7668927680798
"ISL",2000,37837.0827847042,1.94,1.94,2.08,47.2858552495524,281205,11.6098204575035,2.80503740648379
"ISL",2001,38835.9818497263,1.87,1.87,1.95,46.7231454075093,284968,11.6776891345919,2.84257356608479
"ISL",2002,38706.2395708334,2.99,2.99,1.93,46.9354848132547,287523,11.7043833609623,2.86805985037406
"ISL",2003,39262.7564086418,4,4,1.99,46.9421429982454,289521,11.716188809246,2.88799002493766
"ISL",2004,41956.2229930925,4.03,4.03,2.04,46.9207126845839,292074,11.7466609871386,2.91345635910224
"ISL",2005,43826.5596065942,2.55,2.55,2.05,46.8899849685941,296734,11.8086372250228,2.95994014962594
"ISL",2006,45514.0349713544,2.83,2.83,2.08,46.7092229804094,303782,11.787001201121,3.03024438902743
"ISL",2007,48128.9443058976,2.25,2.25,2.09,46.594494178691,311566,11.7880091617161,3.10789027431421
"ISL",2008,48286.0372280666,2.95,2.95,2.15,46.5096936868647,317414,11.8183338909334,3.16622443890274
"ISL",2009,44433.602186801,7.22,7.22,2.23,46.9146918421277,318499,11.887857445691,3.17704738154613
"ISL",2010,43237.0729488958,7.56,7.56,2.2,46.9576509248953,318041,12.0051946754577,3.17247880299252
"ISL",2011,43900.8256633205,7.03,7.03,2.02,47.0912903706542,319014,12.2643550949999,3.18218453865337
"ISL",2012,44132.3166633736,6,6,2.04,47.5277193501675,320716,12.5778438332944,3.19916209476309
"ISL",2013,45707.0352988017,5.38,5.38,1.93,47.5358838053139,323764,12.9338879600962,3.22956608478803
"ISL",2014,45964.0045425466,4.9,4.9,1.93,47.2957399159558,327386,13.3164330450343,3.2656957605985
"ISL",2015,47505.7040559007,3.98,3.98,1.8,47.5021794057241,330815,13.714143827424,3.29990024937656
"ISL",2016,49804.1721619735,2.98,2.98,1.74,47.1010769829114,335439,14.0677772225667,3.34602493765586
"ISL",2017,50690.3926489605,2.74,2.74,1.71,47.2237524457193,343400,14.4255412045109,3.42543640897756
"ISL",2018,51677.64970871,2.7,2.7,1.71,47.2315120998046,352721,14.7950925565689,3.49817514628583
"ISL",2019,51852.4264945397,3.51,3.51,1.75,47.248477308178,360563,15.192121074474,NA
"ISL",2020,47630.3344137744,5.48,5.01,NA,NA,366425,15.6220054330785,NA
"ISR",1986,NA,NA,NA,3.034,NA,4299000,8.66249745765068,198.65988909427
"ISR",1987,NA,NA,NA,3.01,NA,4369000,8.72546001117797,201.894639556377
"ISR",1988,NA,NA,NA,2.948,NA,4442000,8.79811418969,205.268022181146
"ISR",1989,NA,NA,NA,2.886,NA,4518000,8.86718092887024,208.780036968577
"ISR",1990,NA,12.24,NA,2.824,39.7661765966975,4660000,8.92586537084624,215.341959334566
"ISR",1991,NA,13.39,13.39,2.762,40.1526534996806,4949000,9.05586514027623,228.69685767098
"ISR",1992,NA,14.08,14.08,2.7,41.079330352583,5123000,9.20719976165749,236.73752310536
"ISR",1993,NA,12.74,12.74,2.8,41.1653547794756,5261000,9.37705589811367,243.1146025878
"ISR",1994,NA,9.93,9.93,2.9,42.014998877916,5399000,9.56465841177207,249.49168207024
"ISR",1995,24994.534719872,8.78,8.78,2.9,42.6026805832099,5545000,9.77135532396056,256.238447319778
"ISR",1996,25566.1229548693,8.46,8.46,2.9,43.0011573000633,5692000,9.8191657499499,263.031423290203
"ISR",1997,25901.7878246748,9.75,9.75,2.94,43.2766516206507,5836000,9.86750687543979,269.685767097967
"ISR",1998,26324.3760904204,10.75,10.75,2.98,43.6034149415897,5971000,9.91656304233891,275.924214417745
"ISR",1999,26455.538426832,11.18,11.18,2.965,44.3625851079377,6125000,9.96897650980499,283.040665434381
"ISR",2000,27710.0552003351,11.1,11.1,2.95,44.8108615226665,6289000,10.0292131619001,290.619223659889
"ISR",2001,27091.4503608224,11.81,11.81,2.92,45.0107145691685,6439000,10.0276272811812,297.550831792976
"ISR",2002,26564.2738621071,12.89,12.89,2.89,45.2096123401267,6570000,10.0311007076477,303.604436229205
"ISR",2003,26382.143109114,13.51,13.51,2.95,45.7370970492922,6689700,10.0360061378949,309.135859519408
"ISR",2004,27008.878766246,13.03,13.03,2.9,45.7463280938106,6809000,10.0337777733309,314.648798521257
"ISR",2005,27553.1176998698,11.34,11.34,2.84,45.8901388092159,6930100,10.0235868742361,320.244916820702
"ISR",2006,28584.5269451465,10.71,10.71,2.88,45.863496243269,7053700,10.0620794094934,325.956561922366
"ISR",2007,29693.8764333724,9.38,9.38,2.9,45.8321478676334,7180100,10.0941692306322,331.797597042514
"ISR",2008,30046.0358946344,7.7,7.7,2.96,45.8199744495378,7308800,10.1472816057803,337.744916820702
"ISR",2009,29607.8366496616,9.53,9.53,2.96,46.5175722595878,7485600,10.2586580258174,345.914972273567
"ISR",2010,30694.1676766923,8.48,8.48,3.03,46.4433676365567,7623600,10.4486849831878,352.292051756007
"ISR",2011,31526.1599316067,7.14,7.14,2.98,46.3471657302451,7765800,10.5342522471985,358.863216266174
"ISR",2012,31701.8353645015,6.86,6.86,3.05,46.7403723516109,7910500,10.6661342054421,365.549907578558
"ISR",2013,32422.5492412163,6.21,6.21,3.03,46.7000403218643,8059500,10.8359434925682,372.435304990758
"ISR",2014,33053.1932394759,5.89,5.89,3.08,47.0670014246567,8215700,11.026757232074,379.653419593346
"ISR",2015,33123.5330747614,5.25,5.25,3.09,47.0046241042039,8380100,11.2262846729143,387.250462107209
"ISR",2016,33723.4108821549,4.8,4.8,3.11,47.1818195835727,8546000,11.4705601255891,394.916820702403
"ISR",2017,34251.9544663442,4.22,4.22,3.11,47.0912890718748,8713300,11.725446660346,402.647874306839
"ISR",2018,34767.3763331245,4,4,3.09,47.4516924285923,8882800,11.9769860249625,410.480591497227
"ISR",2019,35286.8571837076,3.8,3.8,3.01,47.5962545125594,9054000,12.2086744136338,NA
"ISR",2020,33817.4182358118,NA,4.61,NA,NA,9216900,12.4143452715517,NA
"ITA",1986,27289.5705525052,10.55,NA,1.35,NA,56596155,13.3865089089765,192.431930230186
"ITA",1987,28157.7692195809,10.72,NA,1.33,NA,56601931,13.7228959835472,192.451569140798
"ITA",1988,29324.6390373416,10.97,NA,1.36,NA,56629288,14.1174544267747,192.544585359219
"ITA",1989,30295.5373486731,10.99,NA,1.33,NA,56671781,14.5111015412712,192.689065315698
"ITA",1990,30871.2858063821,9.79,NA,1.33,36.3177555177808,56719240,14.8704773272919,192.850430111183
"ITA",1991,31324.5304954355,10.1,10.1,1.3,36.6504050823429,56758521,15.2439422897022,192.983988983714
"ITA",1992,31564.4161304569,9.33,9.33,1.3,36.2874533137443,56797087,15.593420743954,193.115116793037
"ITA",1993,31276.1062100006,10.24,10.24,1.25,36.1391774592949,56831821,15.9235893288064,193.233215463602
"ITA",1994,31942.3546646364,11.09,11.09,1.21,36.5061164605243,56843400,16.2440015951468,193.272585087212
"ITA",1995,32863.956232295,11.67,11.67,1.19,36.8503080328827,56844303,16.5618417946715,193.27565536704
"ITA",1996,33270.9199259828,11.87,11.87,1.2,37.2125941024248,56860281,16.911584945122,193.329981979531
"ITA",1997,33861.928319162,12,12,1.22,37.4413627876071,56890372,17.2476013836725,193.432294039645
"ITA",1998,34465.1191017075,12.12,12.12,1.22,37.7677234141221,56906744,17.5805001378149,193.487960286967
"ITA",1999,35019.5369777998,11.69,11.69,1.23,38.325680327134,56916317,17.9238385338284,193.520509333243
"ITA",2000,36329.2489368805,10.84,10.84,1.26,38.5634466469689,56942108,18.2846617746808,193.608201013226
"ITA",2001,37017.3699581292,9.6,9.6,1.25,39.0297900435567,56974100,18.5795282428017,193.716976641393
