"iso3","year","cow_code","country_name","variable","regime"
"CRI",2001,94,"Costa Rica","v2x_regime_amb_interpol",9
"CUB",2001,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",2001,352,"Cyprus","v2x_regime_amb_interpol",7
"CZE",2001,316,"Czech Republic","v2x_regime_amb_interpol",9
"DEU",2001,255,"Germany","v2x_regime_amb_interpol",9
"DJI",2001,522,"Djibouti","v2x_regime_amb_interpol",3
"DNK",2001,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",2001,42,"Dominican Republic","v2x_regime_amb_interpol",6
"DZA",2001,615,"Algeria","v2x_regime_amb_interpol",3
"ECU",2001,130,"Ecuador","v2x_regime_amb_interpol",6
"EGY",2001,651,"Egypt","v2x_regime_amb_interpol",2
"ESP",2001,230,"Spain","v2x_regime_amb_interpol",8
"EST",2001,366,"Estonia","v2x_regime_amb_interpol",9
"ETH",2001,530,"Ethiopia","v2x_regime_amb_interpol",3
"FIN",2001,375,"Finland","v2x_regime_amb_interpol",9
"FJI",2001,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",2001,220,"France","v2x_regime_amb_interpol",9
"GAB",2001,481,"Gabon","v2x_regime_amb_interpol",3
"GBR",2001,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",2001,372,"Georgia","v2x_regime_amb_interpol",3
"GHA",2001,452,"Ghana","v2x_regime_amb_interpol",7
"GIN",2001,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",2001,420,"The Gambia","v2x_regime_amb_interpol",3
"GNB",2001,404,"Guinea-Bissau","v2x_regime_amb_interpol",4
"GNQ",2001,411,"Equatorial Guinea","v2x_regime_amb_interpol",3
"GRC",2001,350,"Greece","v2x_regime_amb_interpol",9
"GTM",2001,90,"Guatemala","v2x_regime_amb_interpol",5
"GUY",2001,110,"Guyana","v2x_regime_amb_interpol",6
"HND",2001,91,"Honduras","v2x_regime_amb_interpol",6
"HRV",2001,344,"Croatia","v2x_regime_amb_interpol",7
"HTI",2001,41,"Haiti","v2x_regime_amb_interpol",3
"HUN",2001,310,"Hungary","v2x_regime_amb_interpol",8
"IDN",2001,850,"Indonesia","v2x_regime_amb_interpol",6
"IND",2001,750,"India","v2x_regime_amb_interpol",6
"IRL",2001,205,"Ireland","v2x_regime_amb_interpol",9
"IRN",2001,630,"Iran","v2x_regime_amb_interpol",3
"IRQ",2001,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",2001,666,"Israel","v2x_regime_amb_interpol",8
"ITA",2001,325,"Italy","v2x_regime_amb_interpol",8
"JAM",2001,51,"Jamaica","v2x_regime_amb_interpol",6
"JOR",2001,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",2001,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",2001,705,"Kazakhstan","v2x_regime_amb_interpol",3
"KEN",2001,501,"Kenya","v2x_regime_amb_interpol",3
"KGZ",2001,703,"Kyrgyzstan","v2x_regime_amb_interpol",3
"KHM",2001,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",2001,732,"South Korea","v2x_regime_amb_interpol",9
"KWT",2001,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",2001,812,"Laos","v2x_regime_amb_interpol",0
"LBN",2001,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",2001,450,"Liberia","v2x_regime_amb_interpol",3
"LBY",2001,620,"Libya","v2x_regime_amb_interpol",0
"LKA",2001,780,"Sri Lanka","v2x_regime_amb_interpol",5
"LSO",2001,570,"Lesotho","v2x_regime_amb_interpol",0
"LTU",2001,368,"Lithuania","v2x_regime_amb_interpol",8
"LUX",2001,212,"Luxembourg","v2x_regime_amb_interpol",9
"LVA",2001,367,"Latvia","v2x_regime_amb_interpol",7
"MAR",2001,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",2001,359,"Moldova","v2x_regime_amb_interpol",6
"MDG",2001,580,"Madagascar","v2x_regime_amb_interpol",4
"MEX",2001,70,"Mexico","v2x_regime_amb_interpol",6
"MKD",2001,343,"Macedonia","v2x_regime_amb_interpol",4
"MLI",2001,432,"Mali","v2x_regime_amb_interpol",5
"MMR",2001,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",2001,341,"Montenegro","v2x_regime_amb_interpol",3
"MNG",2001,712,"Mongolia","v2x_regime_amb_interpol",6
"MOZ",2001,541,"Mozambique","v2x_regime_amb_interpol",4
"MRT",2001,435,"Mauritania","v2x_regime_amb_interpol",3
"MUS",2001,590,"Mauritius","v2x_regime_amb_interpol",8
"MWI",2001,553,"Malawi","v2x_regime_amb_interpol",5
"MYS",2001,820,"Malaysia","v2x_regime_amb_interpol",3
"NAM",2001,565,"Namibia","v2x_regime_amb_interpol",7
"NER",2001,436,"Niger","v2x_regime_amb_interpol",5
"NGA",2001,475,"Nigeria","v2x_regime_amb_interpol",5
"NIC",2001,93,"Nicaragua","v2x_regime_amb_interpol",6
"NLD",2001,210,"Netherlands","v2x_regime_amb_interpol",9
"NOR",2001,385,"Norway","v2x_regime_amb_interpol",9
"NPL",2001,790,"Nepal","v2x_regime_amb_interpol",3
"NZL",2001,920,"New Zealand","v2x_regime_amb_interpol",9
"OMN",2001,698,"Oman","v2x_regime_amb_interpol",0
"PAK",2001,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",2001,95,"Panama","v2x_regime_amb_interpol",6
"PER",2001,135,"Peru","v2x_regime_amb_interpol",6
"PHL",2001,840,"Philippines","v2x_regime_amb_interpol",6
"PNG",2001,910,"Papua New Guinea","v2x_regime_amb_interpol",4
"POL",2001,290,"Poland","v2x_regime_amb_interpol",8
"PRK",2001,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",2001,235,"Portugal","v2x_regime_amb_interpol",9
"PRY",2001,150,"Paraguay","v2x_regime_amb_interpol",5
"QAT",2001,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",2001,360,"Romania","v2x_regime_amb_interpol",6
"RUS",2001,365,"Russia","v2x_regime_amb_interpol",3
"RWA",2001,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",2001,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",2001,625,"Sudan","v2x_regime_amb_interpol",3
"SEN",2001,433,"Senegal","v2x_regime_amb_interpol",6
"SGP",2001,830,"Singapore","v2x_regime_amb_interpol",3
"SLB",2001,940,"Solomon Islands","v2x_regime_amb_interpol",3
"SLE",2001,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",2001,92,"El Salvador","v2x_regime_amb_interpol",5
"SOM",2001,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",2001,NA,"Serbia","v2x_regime_amb_interpol",7
"SSD",2001,626,"South Sudan","v2x_regime_amb_interpol",3
"SUR",2001,115,"Suriname","v2x_regime_amb_interpol",7
"SVK",2001,317,"Slovakia","v2x_regime_amb_interpol",8
"SVN",2001,349,"Slovenia","v2x_regime_amb_interpol",9
"SWE",2001,380,"Sweden","v2x_regime_amb_interpol",9
"SWZ",2001,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",2001,652,"Syria","v2x_regime_amb_interpol",2
"TCD",2001,483,"Chad","v2x_regime_amb_interpol",3
"TGO",2001,461,"Togo","v2x_regime_amb_interpol",3
"THA",2001,800,"Thailand","v2x_regime_amb_interpol",5
"TJK",2001,702,"Tajikistan","v2x_regime_amb_interpol",3
"TKM",2001,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",2001,860,"Timor-Leste","v2x_regime_amb_interpol",3
"TTO",2001,52,"Trinidad and Tobago","v2x_regime_amb_interpol",8
"TUN",2001,616,"Tunisia","v2x_regime_amb_interpol",3
"TUR",2001,640,"Turkey","v2x_regime_amb_interpol",6
"TZA",2001,510,"Tanzania","v2x_regime_amb_interpol",3
"UGA",2001,500,"Uganda","v2x_regime_amb_interpol",3
"UKR",2001,369,"Ukraine","v2x_regime_amb_interpol",3
"URY",2001,165,"Uruguay","v2x_regime_amb_interpol",9
"USA",2001,2,"United States of America","v2x_regime_amb_interpol",9
"UZB",2001,704,"Uzbekistan","v2x_regime_amb_interpol",1
"VEN",2001,101,"Venezuela","v2x_regime_amb_interpol",6
"VNM",2001,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",2001,679,"Yemen","v2x_regime_amb_interpol",3
"ZAF",2001,560,"South Africa","v2x_regime_amb_interpol",8
"ZMB",2001,551,"Zambia","v2x_regime_amb_interpol",4
"ZWE",2001,552,"Zimbabwe","v2x_regime_amb_interpol",3
"AFG",2002,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",2002,540,"Angola","v2x_regime_amb_interpol",0
"ALB",2002,339,"Albania","v2x_regime_amb_interpol",4
"ARE",2002,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",2002,160,"Argentina","v2x_regime_amb_interpol",6
"ARM",2002,371,"Armenia","v2x_regime_amb_interpol",4
"AUS",2002,900,"Australia","v2x_regime_amb_interpol",9
"AUT",2002,305,"Austria","v2x_regime_amb_interpol",9
"AZE",2002,373,"Azerbaijan","v2x_regime_amb_interpol",3
"BDI",2002,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",2002,211,"Belgium","v2x_regime_amb_interpol",9
"BEN",2002,434,"Benin","v2x_regime_amb_interpol",7
"BFA",2002,439,"Burkina Faso","v2x_regime_amb_interpol",5
"BGD",2002,771,"Bangladesh","v2x_regime_amb_interpol",5
"BGR",2002,355,"Bulgaria","v2x_regime_amb_interpol",7
"BHR",2002,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",2002,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",6
"BLR",2002,370,"Belarus","v2x_regime_amb_interpol",3
"BOL",2002,145,"Bolivia","v2x_regime_amb_interpol",6
"BRA",2002,140,"Brazil","v2x_regime_amb_interpol",7
"BTN",2002,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",2002,571,"Botswana","v2x_regime_amb_interpol",8
"CAF",2002,482,"Central African Republic","v2x_regime_amb_interpol",3
"CAN",2002,20,"Canada","v2x_regime_amb_interpol",9
"CHE",2002,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",2002,155,"Chile","v2x_regime_amb_interpol",8
"CHN",2002,710,"China","v2x_regime_amb_interpol",0
"CIV",2002,437,"Ivory Coast","v2x_regime_amb_interpol",4
"CMR",2002,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",2002,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",2002,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",2002,100,"Colombia","v2x_regime_amb_interpol",5
"COM",2002,581,"Comoros","v2x_regime_amb_interpol",3
"CPV",2002,402,"Cape Verde","v2x_regime_amb_interpol",8
"CRI",2002,94,"Costa Rica","v2x_regime_amb_interpol",9
"CUB",2002,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",2002,352,"Cyprus","v2x_regime_amb_interpol",7
"CZE",2002,316,"Czech Republic","v2x_regime_amb_interpol",9
"DEU",2002,255,"Germany","v2x_regime_amb_interpol",9
"DJI",2002,522,"Djibouti","v2x_regime_amb_interpol",3
"DNK",2002,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",2002,42,"Dominican Republic","v2x_regime_amb_interpol",6
"DZA",2002,615,"Algeria","v2x_regime_amb_interpol",3
"ECU",2002,130,"Ecuador","v2x_regime_amb_interpol",6
"EGY",2002,651,"Egypt","v2x_regime_amb_interpol",2
"ESP",2002,230,"Spain","v2x_regime_amb_interpol",8
"EST",2002,366,"Estonia","v2x_regime_amb_interpol",9
"ETH",2002,530,"Ethiopia","v2x_regime_amb_interpol",3
"FIN",2002,375,"Finland","v2x_regime_amb_interpol",9
"FJI",2002,950,"Fiji","v2x_regime_amb_interpol",6
"FRA",2002,220,"France","v2x_regime_amb_interpol",9
"GAB",2002,481,"Gabon","v2x_regime_amb_interpol",3
"GBR",2002,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",2002,372,"Georgia","v2x_regime_amb_interpol",3
"GHA",2002,452,"Ghana","v2x_regime_amb_interpol",7
"GIN",2002,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",2002,420,"The Gambia","v2x_regime_amb_interpol",3
"GNB",2002,404,"Guinea-Bissau","v2x_regime_amb_interpol",4
"GNQ",2002,411,"Equatorial Guinea","v2x_regime_amb_interpol",3
"GRC",2002,350,"Greece","v2x_regime_amb_interpol",9
"GTM",2002,90,"Guatemala","v2x_regime_amb_interpol",5
"GUY",2002,110,"Guyana","v2x_regime_amb_interpol",5
"HND",2002,91,"Honduras","v2x_regime_amb_interpol",5
"HRV",2002,344,"Croatia","v2x_regime_amb_interpol",7
"HTI",2002,41,"Haiti","v2x_regime_amb_interpol",3
"HUN",2002,310,"Hungary","v2x_regime_amb_interpol",8
"IDN",2002,850,"Indonesia","v2x_regime_amb_interpol",6
"IND",2002,750,"India","v2x_regime_amb_interpol",6
"IRL",2002,205,"Ireland","v2x_regime_amb_interpol",9
"IRN",2002,630,"Iran","v2x_regime_amb_interpol",3
"IRQ",2002,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",2002,666,"Israel","v2x_regime_amb_interpol",8
"ITA",2002,325,"Italy","v2x_regime_amb_interpol",8
"JAM",2002,51,"Jamaica","v2x_regime_amb_interpol",6
"JOR",2002,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",2002,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",2002,705,"Kazakhstan","v2x_regime_amb_interpol",3
"KEN",2002,501,"Kenya","v2x_regime_amb_interpol",3
"KGZ",2002,703,"Kyrgyzstan","v2x_regime_amb_interpol",3
"KHM",2002,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",2002,732,"South Korea","v2x_regime_amb_interpol",9
"KWT",2002,690,"Kuwait","v2x_regime_amb_interpol",1
"LAO",2002,812,"Laos","v2x_regime_amb_interpol",0
"LBN",2002,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",2002,450,"Liberia","v2x_regime_amb_interpol",3
"LBY",2002,620,"Libya","v2x_regime_amb_interpol",0
"LKA",2002,780,"Sri Lanka","v2x_regime_amb_interpol",6
"LSO",2002,570,"Lesotho","v2x_regime_amb_interpol",4
"LTU",2002,368,"Lithuania","v2x_regime_amb_interpol",8
"LUX",2002,212,"Luxembourg","v2x_regime_amb_interpol",9
"LVA",2002,367,"Latvia","v2x_regime_amb_interpol",7
"MAR",2002,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",2002,359,"Moldova","v2x_regime_amb_interpol",6
"MDG",2002,580,"Madagascar","v2x_regime_amb_interpol",3
"MEX",2002,70,"Mexico","v2x_regime_amb_interpol",6
"MKD",2002,343,"Macedonia","v2x_regime_amb_interpol",6
"MLI",2002,432,"Mali","v2x_regime_amb_interpol",6
"MMR",2002,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",2002,341,"Montenegro","v2x_regime_amb_interpol",4
"MNG",2002,712,"Mongolia","v2x_regime_amb_interpol",6
"MOZ",2002,541,"Mozambique","v2x_regime_amb_interpol",4
"MRT",2002,435,"Mauritania","v2x_regime_amb_interpol",3
"MUS",2002,590,"Mauritius","v2x_regime_amb_interpol",8
"MWI",2002,553,"Malawi","v2x_regime_amb_interpol",5
"MYS",2002,820,"Malaysia","v2x_regime_amb_interpol",3
"NAM",2002,565,"Namibia","v2x_regime_amb_interpol",7
"NER",2002,436,"Niger","v2x_regime_amb_interpol",5
"NGA",2002,475,"Nigeria","v2x_regime_amb_interpol",5
"NIC",2002,93,"Nicaragua","v2x_regime_amb_interpol",6
"NLD",2002,210,"Netherlands","v2x_regime_amb_interpol",9
"NOR",2002,385,"Norway","v2x_regime_amb_interpol",9
"NPL",2002,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",2002,920,"New Zealand","v2x_regime_amb_interpol",9
"OMN",2002,698,"Oman","v2x_regime_amb_interpol",0
"PAK",2002,770,"Pakistan","v2x_regime_amb_interpol",3
"PAN",2002,95,"Panama","v2x_regime_amb_interpol",6
"PER",2002,135,"Peru","v2x_regime_amb_interpol",6
"PHL",2002,840,"Philippines","v2x_regime_amb_interpol",5
"PNG",2002,910,"Papua New Guinea","v2x_regime_amb_interpol",2
"POL",2002,290,"Poland","v2x_regime_amb_interpol",8
"PRK",2002,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",2002,235,"Portugal","v2x_regime_amb_interpol",9
"PRY",2002,150,"Paraguay","v2x_regime_amb_interpol",5
"QAT",2002,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",2002,360,"Romania","v2x_regime_amb_interpol",6
"RUS",2002,365,"Russia","v2x_regime_amb_interpol",3
"RWA",2002,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",2002,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",2002,625,"Sudan","v2x_regime_amb_interpol",3
"SEN",2002,433,"Senegal","v2x_regime_amb_interpol",6
"SGP",2002,830,"Singapore","v2x_regime_amb_interpol",3
"SLB",2002,940,"Solomon Islands","v2x_regime_amb_interpol",5
"SLE",2002,451,"Sierra Leone","v2x_regime_amb_interpol",3
"SLV",2002,92,"El Salvador","v2x_regime_amb_interpol",6
"SOM",2002,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",2002,NA,"Serbia","v2x_regime_amb_interpol",7
"SSD",2002,626,"South Sudan","v2x_regime_amb_interpol",3
"SUR",2002,115,"Suriname","v2x_regime_amb_interpol",7
"SVK",2002,317,"Slovakia","v2x_regime_amb_interpol",8
"SVN",2002,349,"Slovenia","v2x_regime_amb_interpol",9
"SWE",2002,380,"Sweden","v2x_regime_amb_interpol",9
"SWZ",2002,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",2002,652,"Syria","v2x_regime_amb_interpol",2
"TCD",2002,483,"Chad","v2x_regime_amb_interpol",3
"TGO",2002,461,"Togo","v2x_regime_amb_interpol",3
"THA",2002,800,"Thailand","v2x_regime_amb_interpol",5
"TJK",2002,702,"Tajikistan","v2x_regime_amb_interpol",3
"TKM",2002,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",2002,860,"Timor-Leste","v2x_regime_amb_interpol",4
"TTO",2002,52,"Trinidad and Tobago","v2x_regime_amb_interpol",8
"TUN",2002,616,"Tunisia","v2x_regime_amb_interpol",3
"TUR",2002,640,"Turkey","v2x_regime_amb_interpol",6
"TZA",2002,510,"Tanzania","v2x_regime_amb_interpol",3
"UGA",2002,500,"Uganda","v2x_regime_amb_interpol",3
"UKR",2002,369,"Ukraine","v2x_regime_amb_interpol",3
"URY",2002,165,"Uruguay","v2x_regime_amb_interpol",9
"USA",2002,2,"United States of America","v2x_regime_amb_interpol",9
"UZB",2002,704,"Uzbekistan","v2x_regime_amb_interpol",1
"VEN",2002,101,"Venezuela","v2x_regime_amb_interpol",5
"VNM",2002,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",2002,679,"Yemen","v2x_regime_amb_interpol",3
"ZAF",2002,560,"South Africa","v2x_regime_amb_interpol",8
"ZMB",2002,551,"Zambia","v2x_regime_amb_interpol",5
"ZWE",2002,552,"Zimbabwe","v2x_regime_amb_interpol",3
"AFG",2003,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",2003,540,"Angola","v2x_regime_amb_interpol",0
"ALB",2003,339,"Albania","v2x_regime_amb_interpol",4
"ARE",2003,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",2003,160,"Argentina","v2x_regime_amb_interpol",6
"ARM",2003,371,"Armenia","v2x_regime_amb_interpol",3
"AUS",2003,900,"Australia","v2x_regime_amb_interpol",9
"AUT",2003,305,"Austria","v2x_regime_amb_interpol",9
"AZE",2003,373,"Azerbaijan","v2x_regime_amb_interpol",3
"BDI",2003,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",2003,211,"Belgium","v2x_regime_amb_interpol",9
"BEN",2003,434,"Benin","v2x_regime_amb_interpol",7
"BFA",2003,439,"Burkina Faso","v2x_regime_amb_interpol",4
"BGD",2003,771,"Bangladesh","v2x_regime_amb_interpol",5
"BGR",2003,355,"Bulgaria","v2x_regime_amb_interpol",7
"BHR",2003,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",2003,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",6
"BLR",2003,370,"Belarus","v2x_regime_amb_interpol",3
"BOL",2003,145,"Bolivia","v2x_regime_amb_interpol",6
"BRA",2003,140,"Brazil","v2x_regime_amb_interpol",7
"BTN",2003,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",2003,571,"Botswana","v2x_regime_amb_interpol",8
"CAF",2003,482,"Central African Republic","v2x_regime_amb_interpol",3
"CAN",2003,20,"Canada","v2x_regime_amb_interpol",9
"CHE",2003,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",2003,155,"Chile","v2x_regime_amb_interpol",8
"CHN",2003,710,"China","v2x_regime_amb_interpol",0
"CIV",2003,437,"Ivory Coast","v2x_regime_amb_interpol",4
"CMR",2003,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",2003,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",2003,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",2003,100,"Colombia","v2x_regime_amb_interpol",5
"COM",2003,581,"Comoros","v2x_regime_amb_interpol",3
"CPV",2003,402,"Cape Verde","v2x_regime_amb_interpol",8
"CRI",2003,94,"Costa Rica","v2x_regime_amb_interpol",9
"CUB",2003,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",2003,352,"Cyprus","v2x_regime_amb_interpol",7
"CZE",2003,316,"Czech Republic","v2x_regime_amb_interpol",9
"DEU",2003,255,"Germany","v2x_regime_amb_interpol",9
"DJI",2003,522,"Djibouti","v2x_regime_amb_interpol",3
"DNK",2003,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",2003,42,"Dominican Republic","v2x_regime_amb_interpol",6
"DZA",2003,615,"Algeria","v2x_regime_amb_interpol",3
"ECU",2003,130,"Ecuador","v2x_regime_amb_interpol",6
"EGY",2003,651,"Egypt","v2x_regime_amb_interpol",2
"ESP",2003,230,"Spain","v2x_regime_amb_interpol",8
"EST",2003,366,"Estonia","v2x_regime_amb_interpol",9
"ETH",2003,530,"Ethiopia","v2x_regime_amb_interpol",3
"FIN",2003,375,"Finland","v2x_regime_amb_interpol",9
"FJI",2003,950,"Fiji","v2x_regime_amb_interpol",6
"FRA",2003,220,"France","v2x_regime_amb_interpol",9
"GAB",2003,481,"Gabon","v2x_regime_amb_interpol",3
"GBR",2003,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",2003,372,"Georgia","v2x_regime_amb_interpol",3
"GHA",2003,452,"Ghana","v2x_regime_amb_interpol",8
"GIN",2003,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",2003,420,"The Gambia","v2x_regime_amb_interpol",3
"GNB",2003,404,"Guinea-Bissau","v2x_regime_amb_interpol",3
"GNQ",2003,411,"Equatorial Guinea","v2x_regime_amb_interpol",3
"GRC",2003,350,"Greece","v2x_regime_amb_interpol",9
"GTM",2003,90,"Guatemala","v2x_regime_amb_interpol",5
"GUY",2003,110,"Guyana","v2x_regime_amb_interpol",5
"HND",2003,91,"Honduras","v2x_regime_amb_interpol",6
"HRV",2003,344,"Croatia","v2x_regime_amb_interpol",7
"HTI",2003,41,"Haiti","v2x_regime_amb_interpol",3
"HUN",2003,310,"Hungary","v2x_regime_amb_interpol",8
"IDN",2003,850,"Indonesia","v2x_regime_amb_interpol",6
"IND",2003,750,"India","v2x_regime_amb_interpol",6
"IRL",2003,205,"Ireland","v2x_regime_amb_interpol",9
"IRN",2003,630,"Iran","v2x_regime_amb_interpol",3
"IRQ",2003,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",2003,666,"Israel","v2x_regime_amb_interpol",8
"ITA",2003,325,"Italy","v2x_regime_amb_interpol",8
"JAM",2003,51,"Jamaica","v2x_regime_amb_interpol",6
"JOR",2003,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",2003,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",2003,705,"Kazakhstan","v2x_regime_amb_interpol",3
"KEN",2003,501,"Kenya","v2x_regime_amb_interpol",4
"KGZ",2003,703,"Kyrgyzstan","v2x_regime_amb_interpol",3
"KHM",2003,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",2003,732,"South Korea","v2x_regime_amb_interpol",9
"KWT",2003,690,"Kuwait","v2x_regime_amb_interpol",1
"LAO",2003,812,"Laos","v2x_regime_amb_interpol",0
"LBN",2003,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",2003,450,"Liberia","v2x_regime_amb_interpol",3
"LBY",2003,620,"Libya","v2x_regime_amb_interpol",0
"LKA",2003,780,"Sri Lanka","v2x_regime_amb_interpol",6
"LSO",2003,570,"Lesotho","v2x_regime_amb_interpol",6
"LTU",2003,368,"Lithuania","v2x_regime_amb_interpol",8
"LUX",2003,212,"Luxembourg","v2x_regime_amb_interpol",9
"LVA",2003,367,"Latvia","v2x_regime_amb_interpol",7
"MAR",2003,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",2003,359,"Moldova","v2x_regime_amb_interpol",6
"MDG",2003,580,"Madagascar","v2x_regime_amb_interpol",4
"MEX",2003,70,"Mexico","v2x_regime_amb_interpol",6
"MKD",2003,343,"Macedonia","v2x_regime_amb_interpol",6
"MLI",2003,432,"Mali","v2x_regime_amb_interpol",6
"MMR",2003,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",2003,341,"Montenegro","v2x_regime_amb_interpol",5
"MNG",2003,712,"Mongolia","v2x_regime_amb_interpol",6
"MOZ",2003,541,"Mozambique","v2x_regime_amb_interpol",4
"MRT",2003,435,"Mauritania","v2x_regime_amb_interpol",3
"MUS",2003,590,"Mauritius","v2x_regime_amb_interpol",8
"MWI",2003,553,"Malawi","v2x_regime_amb_interpol",5
"MYS",2003,820,"Malaysia","v2x_regime_amb_interpol",3
"NAM",2003,565,"Namibia","v2x_regime_amb_interpol",7
"NER",2003,436,"Niger","v2x_regime_amb_interpol",5
"NGA",2003,475,"Nigeria","v2x_regime_amb_interpol",3
"NIC",2003,93,"Nicaragua","v2x_regime_amb_interpol",6
"NLD",2003,210,"Netherlands","v2x_regime_amb_interpol",9
"NOR",2003,385,"Norway","v2x_regime_amb_interpol",9
"NPL",2003,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",2003,920,"New Zealand","v2x_regime_amb_interpol",9
"OMN",2003,698,"Oman","v2x_regime_amb_interpol",0
"PAK",2003,770,"Pakistan","v2x_regime_amb_interpol",3
"PAN",2003,95,"Panama","v2x_regime_amb_interpol",6
"PER",2003,135,"Peru","v2x_regime_amb_interpol",6
"PHL",2003,840,"Philippines","v2x_regime_amb_interpol",5
"PNG",2003,910,"Papua New Guinea","v2x_regime_amb_interpol",2
"POL",2003,290,"Poland","v2x_regime_amb_interpol",8
"PRK",2003,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",2003,235,"Portugal","v2x_regime_amb_interpol",9
"PRY",2003,150,"Paraguay","v2x_regime_amb_interpol",6
"QAT",2003,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",2003,360,"Romania","v2x_regime_amb_interpol",6
"RUS",2003,365,"Russia","v2x_regime_amb_interpol",3
"RWA",2003,517,"Rwanda","v2x_regime_amb_interpol",3
"SAU",2003,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",2003,625,"Sudan","v2x_regime_amb_interpol",3
"SEN",2003,433,"Senegal","v2x_regime_amb_interpol",6
"SGP",2003,830,"Singapore","v2x_regime_amb_interpol",3
"SLB",2003,940,"Solomon Islands","v2x_regime_amb_interpol",5
"SLE",2003,451,"Sierra Leone","v2x_regime_amb_interpol",6
