"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","1998","1998","PC","Percentage","0","Units",,,3.655,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","1999","1999","PC","Percentage","0","Units",,,3.834,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,4.086,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2001","2001","PC","Percentage","0","Units",,,4.225,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2002","2002","PC","Percentage","0","Units",,,4.514,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2003","2003","PC","Percentage","0","Units",,,4.808,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2004","2004","PC","Percentage","0","Units",,,4.685,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,4.776,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2006","2006","PC","Percentage","0","Units",,,4.81,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2007","2007","PC","Percentage","0","Units",,,4.927,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2008","2008","PC","Percentage","0","Units",,,5.031,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2009","2009","PC","Percentage","0","Units",,,5.613,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,5.44,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1987","1987","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1988","1988","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1989","1989","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1990","1990","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1991","1991","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1992","1992","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1993","1993","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1994","1994","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1995","1995","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1996","1996","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1997","1997","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1998","1998","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","1999","1999","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2000","2000","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2001","2001","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2002","2002","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2003","2003","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2004","2004","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2005","2005","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2006","2006","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2007","2007","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2008","2008","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2009","2009","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","IRL","Ireland","2010","2010","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1987","1987","PC","Percentage","0","Units",,,1.042,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1988","1988","PC","Percentage","0","Units",,,1.071,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1989","1989","PC","Percentage","0","Units",,,1.052,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1990","1990","PC","Percentage","0","Units",,,1.499,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1991","1991","PC","Percentage","0","Units",,,1.657,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1992","1992","PC","Percentage","0","Units",,,1.899,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1993","1993","PC","Percentage","0","Units",,,1.703,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1994","1994","PC","Percentage","0","Units",,,1.534,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1995","1995","PC","Percentage","0","Units",,,1.521,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1996","1996","PC","Percentage","0","Units",,,1.292,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1997","1997","PC","Percentage","0","Units",,,1.341,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1998","1998","PC","Percentage","0","Units",,,1.29,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1999","1999","PC","Percentage","0","Units",,,1.201,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2000","2000","PC","Percentage","0","Units",,,1.109,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2001","2001","PC","Percentage","0","Units",,,1.061,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2002","2002","PC","Percentage","0","Units",,,1.119,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2003","2003","PC","Percentage","0","Units",,,1.211,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2004","2004","PC","Percentage","0","Units",,,1.094,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2005","2005","PC","Percentage","0","Units",,,1.118,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2006","2006","PC","Percentage","0","Units",,,1.148,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2007","2007","PC","Percentage","0","Units",,,1.166,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2008","2008","PC","Percentage","0","Units",,,1.142,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2009","2009","PC","Percentage","0","Units",,,1.216,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2010","2010","PC","Percentage","0","Units",,,1.245,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1987","1987","PC","Percentage","0","Units",,,0.137,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1988","1988","PC","Percentage","0","Units",,,0.141,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1989","1989","PC","Percentage","0","Units",,,0.149,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1990","1990","PC","Percentage","0","Units",,,0.159,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1991","1991","PC","Percentage","0","Units",,,0.172,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1992","1992","PC","Percentage","0","Units",,,0.182,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1993","1993","PC","Percentage","0","Units",,,0.2,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1994","1994","PC","Percentage","0","Units",,,0.22,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1995","1995","PC","Percentage","0","Units",,,0.246,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1996","1996","PC","Percentage","0","Units",,,0.271,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1997","1997","PC","Percentage","0","Units",,,0.304,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1998","1998","PC","Percentage","0","Units",,,0.363,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","1999","1999","PC","Percentage","0","Units",,,0.412,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,0.442,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2001","2001","PC","Percentage","0","Units",,,0.476,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2002","2002","PC","Percentage","0","Units",,,0.609,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2003","2003","PC","Percentage","0","Units",,,0.484,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2004","2004","PC","Percentage","0","Units",,,0.383,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2005","2005","PC","Percentage","0","Units",,,0.425,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2006","2006","PC","Percentage","0","Units",,,0.444,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2007","2007","PC","Percentage","0","Units",,,0.465,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2008","2008","PC","Percentage","0","Units",,,0.516,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2009","2009","PC","Percentage","0","Units",,,0.56,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,0.562,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1987","1987","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1988","1988","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1989","1989","PC","Percentage","0","Units",,,,"m","Data not available"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1990","1990","PC","Percentage","0","Units",,,0.231,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1991","1991","PC","Percentage","0","Units",,,0.231,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1992","1992","PC","Percentage","0","Units",,,0.246,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1993","1993","PC","Percentage","0","Units",,,0.285,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1994","1994","PC","Percentage","0","Units",,,0.368,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1995","1995","PC","Percentage","0","Units",,,0.342,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1996","1996","PC","Percentage","0","Units",,,0.347,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1997","1997","PC","Percentage","0","Units",,,0.517,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1998","1998","PC","Percentage","0","Units",,,0.994,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","1999","1999","PC","Percentage","0","Units",,,0.618,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,0.757,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2001","2001","PC","Percentage","0","Units",,,0.575,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2002","2002","PC","Percentage","0","Units",,,0.482,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2003","2003","PC","Percentage","0","Units",,,0.553,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2004","2004","PC","Percentage","0","Units",,,0.566,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2005","2005","PC","Percentage","0","Units",,,0.533,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2006","2006","PC","Percentage","0","Units",,,0.542,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2007","2007","PC","Percentage","0","Units",,,0.547,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2008","2008","PC","Percentage","0","Units",,,0.554,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2009","2009","PC","Percentage","0","Units",,,0.65,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,0.588,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1987","1987","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1988","1988","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1989","1989","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1990","1990","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1991","1991","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1992","1992","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1993","1993","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1994","1994","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1995","1995","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1996","1996","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1997","1997","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1998","1998","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","1999","1999","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2000","2000","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2001","2001","PC","Percentage","0","Units",,,0.158,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2002","2002","PC","Percentage","0","Units",,,0.174,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2003","2003","PC","Percentage","0","Units",,,0.187,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2004","2004","PC","Percentage","0","Units",,,0.284,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2005","2005","PC","Percentage","0","Units",,,0.245,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2006","2006","PC","Percentage","0","Units",,,0.262,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2007","2007","PC","Percentage","0","Units",,,0.278,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2008","2008","PC","Percentage","0","Units",,,0.307,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2009","2009","PC","Percentage","0","Units",,,0.797,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,0.808,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1987","1987","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1988","1988","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1989","1989","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1990","1990","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1991","1991","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1992","1992","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1993","1993","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1994","1994","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1995","1995","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1996","1996","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1997","1997","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1998","1998","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","1999","1999","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2000","2000","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2001","2001","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2002","2002","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2003","2003","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2004","2004","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2005","2005","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2006","2006","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2007","2007","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2008","2008","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2009","2009","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","MEX","Mexico","2010","2010","PC","Percentage","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1987","1987","PC","Percentage","0","Units",,,0.406,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1988","1988","PC","Percentage","0","Units",,,0.394,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1989","1989","PC","Percentage","0","Units",,,0.467,,
