"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","OECD","OECD - Total","2013","2013",,,"0","Units",,,8086.724,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","OECD","OECD - Total","2014","2014",,,"0","Units",,,8282.576,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","OECD","OECD - Total","2015","2015",,,"0","Units",,,8477.124,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","OECD","OECD - Total","2016","2016",,,"0","Units",,,8843.922,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","OECD","OECD - Total","2017","2017",,,"0","Units",,,9158.109,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1985","1985",,,"0","Units",,,16.065,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1986","1986",,,"0","Units",,,15.899,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1987","1987",,,"0","Units",,,16.03,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1988","1988",,,"0","Units",,,15.936,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1989","1989",,,"0","Units",,,15.811,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1990","1990",,,"0","Units",,,16.529,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1991","1991",,,"0","Units",,,17.355,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1992","1992",,,"0","Units",,,18.16,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1993","1993",,,"0","Units",,,18.658,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1994","1994",,,"0","Units",,,18.447,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1995","1995",,,"0","Units",,,18.168,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1996","1996",,,"0","Units",,,18.136,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1997","1997",,,"0","Units",,,17.844,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1998","1998",,,"0","Units",,,17.905,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1999","1999",,,"0","Units",,,17.814,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2000","2000",,,"0","Units",,,17.513,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2001","2001",,,"0","Units",,,17.726,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2002","2002",,,"0","Units",,,18.168,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2003","2003",,,"0","Units",,,18.531,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2004","2004",,,"0","Units",,,18.344,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2005","2005",,,"0","Units",,,18.279,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2006","2006",,,"0","Units",,,17.95,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2007","2007",,,"0","Units",,,17.781,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2008","2008",,,"0","Units",,,18.54,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2009","2009",,,"0","Units",,,20.756,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2010","2010",,,"0","Units",,,20.574,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2011","2011",,,"0","Units",,,20.162,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2012","2012",,,"0","Units",,,20.308,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2013","2013",,,"0","Units",,,20.392,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2014","2014",,,"0","Units",,,20.327,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2015","2015",,,"0","Units",,,20.234,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2016","2016",,,"0","Units",,,20.207,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2017","2017",,,"0","Units",,,19.938,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2018","2018",,,"0","Units",,,19.809,,
"10","Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2019","2019",,,"0","Units",,,20.031,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1985","1985",,,"0","Units",,,1.809,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1986","1986",,,"0","Units",,,1.834,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1987","1987",,,"0","Units",,,1.932,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1988","1988",,,"0","Units",,,1.972,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1989","1989",,,"0","Units",,,1.962,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1990","1990",,,"0","Units",,,2.246,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1991","1991",,,"0","Units",,,2.359,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1992","1992",,,"0","Units",,,2.465,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1993","1993",,,"0","Units",,,2.564,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1994","1994",,,"0","Units",,,2.553,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1995","1995",,,"0","Units",,,2.842,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1996","1996",,,"0","Units",,,2.954,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1997","1997",,,"0","Units",,,3.078,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1998","1998",,,"0","Units",,,3.127,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1999","1999",,,"0","Units",,,3.062,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2000","2000",,,"0","Units",,,2.992,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2001","2001",,,"0","Units",,,2.976,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2002","2002",,,"0","Units",,,2.963,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2003","2003",,,"0","Units",,,2.986,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2004","2004",,,"0","Units",,,2.946,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2005","2005",,,"0","Units",,,2.921,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2006","2006",,,"0","Units",,,3.032,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2007","2007",,,"0","Units",,,3.14,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2008","2008",,,"0","Units",,,3.161,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2009","2009",,,"0","Units",,,3.432,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2010","2010",,,"0","Units",,,3.412,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2011","2011",,,"0","Units",,,3.474,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2012","2012",,,"0","Units",,,3.556,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2013","2013",,,"0","Units",,,3.57,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2014","2014",,,"0","Units",,,3.662,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2015","2015",,,"0","Units",,,3.707,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2016","2016",,,"0","Units",,,3.097,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2017","2017",,,"0","Units",,,3.151,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1995","1995","USD","US Dollar","0","Units",,,27.828,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1996","1996","USD","US Dollar","0","Units",,,34.977,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1997","1997","USD","US Dollar","0","Units",,,45.734,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1998","1998","USD","US Dollar","0","Units",,,57.964,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1999","1999","USD","US Dollar","0","Units",,,67.52,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2000","2000","USD","US Dollar","0","Units",,,567.43,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2001","2001","USD","US Dollar","0","Units",,,554.052,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2002","2002","USD","US Dollar","0","Units",,,593.905,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2003","2003","USD","US Dollar","0","Units",,,578.418,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2004","2004","USD","US Dollar","0","Units",,,571.792,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2005","2005","USD","US Dollar","0","Units",,,593.857,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2006","2006","USD","US Dollar","0","Units",,,615.176,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2007","2007","USD","US Dollar","0","Units",,,642.6,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2008","2008","USD","US Dollar","0","Units",,,743.644,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2009","2009","USD","US Dollar","0","Units",,,683.784,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2010","2010","USD","US Dollar","0","Units",,,717.15,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2011","2011","USD","US Dollar","0","Units",,,744.695,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2012","2012","USD","US Dollar","0","Units",,,765.097,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","Units",,,815.577,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2014","2014","USD","US Dollar","0","Units",,,825.394,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2015","2015","USD","US Dollar","0","Units",,,865.203,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2016","2016","USD","US Dollar","0","Units",,,923.348,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2017","2017","USD","US Dollar","0","Units",,,977.967,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2018","2018","USD","US Dollar","0","Units",,,997.842,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1985","1985","PC","Percentage","0","Units",,,0.825,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1986","1986","PC","Percentage","0","Units",,,0.869,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1987","1987","PC","Percentage","0","Units",,,0.901,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1988","1988","PC","Percentage","0","Units",,,0.893,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1989","1989","PC","Percentage","0","Units",,,0.856,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1990","1990","PC","Percentage","0","Units",,,1.563,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1991","1991","PC","Percentage","0","Units",,,1.546,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1992","1992","PC","Percentage","0","Units",,,1.922,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1993","1993","PC","Percentage","0","Units",,,2.348,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1994","1994","PC","Percentage","0","Units",,,2.27,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1995","1995","PC","Percentage","0","Units",,,2.083,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1996","1996","PC","Percentage","0","Units",,,2.014,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1997","1997","PC","Percentage","0","Units",,,1.935,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1998","1998","PC","Percentage","0","Units",,,1.88,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","1999","1999","PC","Percentage","0","Units",,,1.845,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2000","2000","PC","Percentage","0","Units",,,1.686,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2001","2001","PC","Percentage","0","Units",,,1.899,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2002","2002","PC","Percentage","0","Units",,,2.013,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2003","2003","PC","Percentage","0","Units",,,2.487,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2004","2004","PC","Percentage","0","Units",,,2.477,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2005","2005","PC","Percentage","0","Units",,,2.406,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2006","2006","PC","Percentage","0","Units",,,2.39,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2007","2007","PC","Percentage","0","Units",,,2.136,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2008","2008","PC","Percentage","0","Units",,,2.079,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2009","2009","PC","Percentage","0","Units",,,2.221,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2010","2010","PC","Percentage","0","Units",,,1.933,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2011","2011","PC","Percentage","0","Units",,,2.027,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2012","2012","PC","Percentage","0","Units",,,2.016,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2013","2013","PC","Percentage","0","Units",,,1.858,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2014","2014","PC","Percentage","0","Units",,,1.793,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2015","2015","PC","Percentage","0","Units",,,1.886,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2016","2016","PC","Percentage","0","Units",,,1.907,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","BEL","Belgium","2017","2017","PC","Percentage","0","Units",,,1.869,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1985","1985","USD","US Dollar","0","Units",,,122.57,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1986","1986","USD","US Dollar","0","Units",,,125.583,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1987","1987","USD","US Dollar","0","Units",,,157.877,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1988","1988","USD","US Dollar","0","Units",,,174.974,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1989","1989","USD","US Dollar","0","Units",,,184.463,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1990","1990","USD","US Dollar","0","Units",,,367.265,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1991","1991","USD","US Dollar","0","Units",,,415.934,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1992","1992","USD","US Dollar","0","Units",,,477.728,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1993","1993","USD","US Dollar","0","Units",,,450.453,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1994","1994","USD","US Dollar","0","Units",,,426.76,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1995","1995","USD","US Dollar","0","Units",,,419.027,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1996","1996","USD","US Dollar","0","Units",,,385.054,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1997","1997","USD","US Dollar","0","Units",,,415.496,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1998","1998","USD","US Dollar","0","Units",,,424.042,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","1999","1999","USD","US Dollar","0","Units",,,431.046,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2000","2000","USD","US Dollar","0","Units",,,426.947,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2001","2001","USD","US Dollar","0","Units",,,441.393,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2002","2002","USD","US Dollar","0","Units",,,459.839,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2003","2003","USD","US Dollar","0","Units",,,513.468,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2004","2004","USD","US Dollar","0","Units",,,475.298,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2005","2005","USD","US Dollar","0","Units",,,479.371,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ITA","Italy","2006","2006","USD","US Dollar","0","Units",,,555.267,,
